dataset,sequence_name,model_type,past,iterations,AUC,RAUC,VUS,F1,RF,AUCf,RAUCf,VUSf,F1f,RFf,run_name,overview_plot,latent_plot,roc_plot,code_configuration,experiment_name,experiment_type,slurm,path
fsb,4-rw-one-channels-variance-anomaly,tcNF-cnn,180,slinear,0.16,0.4,0.28,0.0,0.0,[0.15759580052493438],[0.4045626566053383],[0.27554116097713505],[0.0],[0],tcNF-cnn#4-rw-one-channels-variance-anomaly#slinear#gxmia623jt,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-one-channels-variance-anomaly#slinear#gxmia623jt/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-one-channels-variance-anomaly#slinear#gxmia623jt/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-one-channels-variance-anomaly#slinear#gxmia623jt/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 9, 'input_embedding_type': 0, 'seed': 80, 'past': 180, 'hidden_multiplier': 11, 'st_net_layers': 7, 'st_dropout': 0.9, 'st_funnel_factor': 8, 'encoder_layers': 4, 'encoder_size': 3, 'encoder_dropout': 0.9, 'encoder_channel_depth': 9, 'input_shape': [785, 4], 'hist_shape': [785, 180, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137321,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-one-channels-variance-anomaly#slinear#gxmia623jt/
fsb,4-rw-all-channels-anomaly,tcNF-cnn,162,cubicspline,0.5,0.44,0.41,0.04,0.39,[0.4962580645161291],[0.4414122109670195],[0.4143704456950699],[0.043795620437956206],[0.39316239316239315],tcNF-cnn#4-rw-all-channels-anomaly#cubicspline#j6s4m8hyw0,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-all-channels-anomaly#cubicspline#j6s4m8hyw0/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-all-channels-anomaly#cubicspline#j6s4m8hyw0/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-all-channels-anomaly#cubicspline#j6s4m8hyw0/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 5, 'input_embedding_type': 0, 'seed': 99, 'past': 162, 'hidden_multiplier': 1, 'st_net_layers': 5, 'st_dropout': 0.6, 'st_funnel_factor': 9, 'encoder_layers': 2, 'encoder_size': 6, 'encoder_dropout': 0.3, 'encoder_channel_depth': 8, 'input_shape': [785, 4], 'hist_shape': [785, 162, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137321,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-rw-all-channels-anomaly#cubicspline#j6s4m8hyw0/
fsb,6-ecg-one-channel-pattern-anomaly,tcNF-base,5,slinear,0.97,0.83,0.83,0.87,0.34,[0.9738231292517007],[0.8290662004166041],[0.8349270308494968],[0.8653846153846154],[0.3400447427293065],tcNF-base#6-ecg-one-channel-pattern-anomaly#slinear#29qcx7b48n,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#6-ecg-one-channel-pattern-anomaly#slinear#29qcx7b48n/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#6-ecg-one-channel-pattern-anomaly#slinear#29qcx7b48n/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#6-ecg-one-channel-pattern-anomaly#slinear#29qcx7b48n/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 14, 'input_embedding_type': 0, 'seed': 77, 'past': 5, 'hidden_multiplier': 49, 'st_net_layers': 4, 'st_dropout': 0.2, 'st_funnel_factor': 2, 'input_shape': [785, 4], 'hist_shape': [785, 5, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23135794,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#6-ecg-one-channel-pattern-anomaly#slinear#29qcx7b48n/
fsb,2-sine-one-channel-anomaly-noise-00%,tcNF-base,50,slinear,0.98,0.97,0.98,0.84,0.62,[0.9817664233576641],[0.9719120395492417],[0.9790948226369355],[0.8398268398268398],[0.6248671625929862],tcNF-base#2-sine-one-channel-anomaly-noise-00%#slinear#7bwnsu4m5z,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-00%#slinear#7bwnsu4m5z/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-00%#slinear#7bwnsu4m5z/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-00%#slinear#7bwnsu4m5z/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 18, 'input_embedding_type': 0, 'seed': 82, 'past': 50, 'hidden_multiplier': 43, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 5, 'input_shape': [785, 2], 'hist_shape': [785, 50, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23134598,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-noise-00%#slinear#7bwnsu4m5z/
fsb,4-corr-0.35_mInfluence-noTrend-1_channel_anomaly,tcNF-mlp,197,linear,0.51,0.9,0.72,0.39,0.22,[0.5115384615384615],[0.9033777987754543],[0.7160545703389307],[0.3870967741935484],[0.2193211488250653],tcNF-mlp#4-corr-0.35_mInfluence-noTrend-1_channel_anomaly#linear#8x64rgd1qe,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-corr-0.35_mInfluence-noTrend-1_channel_anomaly#linear#8x64rgd1qe/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-corr-0.35_mInfluence-noTrend-1_channel_anomaly#linear#8x64rgd1qe/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-corr-0.35_mInfluence-noTrend-1_channel_anomaly#linear#8x64rgd1qe/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 4, 'input_embedding_type': 0, 'seed': 38, 'past': 197, 'hidden_multiplier': 49, 'st_net_layers': 7, 'st_dropout': 0.8, 'st_funnel_factor': 7, 'encoder_layers': 5, 'encoder_dropout': 0.9, 'encoder_compression_factor': 12, 'input_shape': [85, 4], 'hist_shape': [85, 197, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137919,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-corr-0.35_mInfluence-noTrend-1_channel_anomaly#linear#8x64rgd1qe/
fsb,2-sine-one-channel-anomaly-middle,tcNF-cnn,62,cubic,0.59,0.67,0.64,0.04,0.04,[0.5857470314919979],[0.6729678555686991],[0.6353970223835561],[0.043835616438356165],[0.04088224509061971],tcNF-cnn#2-sine-one-channel-anomaly-middle#cubic#x31ky9t54r,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-middle#cubic#x31ky9t54r/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-middle#cubic#x31ky9t54r/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-middle#cubic#x31ky9t54r/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 85, 'past': 62, 'hidden_multiplier': 43, 'st_net_layers': 2, 'st_dropout': 0.3, 'st_funnel_factor': 1, 'encoder_layers': 1, 'encoder_size': 7, 'encoder_dropout': 0.1, 'encoder_channel_depth': 7, 'input_shape': [9785, 2], 'hist_shape': [9785, 62, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136141,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-middle#cubic#x31ky9t54r/
fsb,4-wave-two-channel,tcNF-mlp,28,quadratic,0.84,0.71,0.6,0.05,0.14,[0.840153452685422],[0.7095419892311778],[0.5964811215898697],[0.045454545454545456],[0.1414141414141414],tcNF-mlp#4-wave-two-channel#quadratic#bs5dogmwvn,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-wave-two-channel#quadratic#bs5dogmwvn/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-wave-two-channel#quadratic#bs5dogmwvn/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-wave-two-channel#quadratic#bs5dogmwvn/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 9, 'input_embedding_type': 0, 'seed': 41, 'past': 28, 'hidden_multiplier': 24, 'st_net_layers': 5, 'st_dropout': 0.2, 'st_funnel_factor': 10, 'encoder_layers': 1, 'encoder_dropout': 0.3, 'encoder_compression_factor': 19, 'input_shape': [785, 4], 'hist_shape': [785, 28, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137977,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-wave-two-channel#quadratic#bs5dogmwvn/
fsb,2-sine-one-channel-anomaly-noise-01%,tcNF-cnn,28,slinear,0.98,0.93,0.98,0.87,0.45,[0.9803503649635036],[0.9264160635794629],[0.9762649909749822],[0.8699551569506726],[0.45435651478816946],tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#slinear#mf5wyx0d3z,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#slinear#mf5wyx0d3z/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#slinear#mf5wyx0d3z/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#slinear#mf5wyx0d3z/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 15, 'input_embedding_type': 0, 'seed': 80, 'past': 28, 'hidden_multiplier': 47, 'st_net_layers': 4, 'st_dropout': 0.2, 'st_funnel_factor': 9, 'encoder_layers': 1, 'encoder_size': 5, 'encoder_dropout': 0.2, 'encoder_channel_depth': 7, 'input_shape': [785, 2], 'hist_shape': [785, 28, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136141,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#slinear#mf5wyx0d3z/
fsb,10-rw-one-channels-anomaly,tcNF-base,77,cubicspline,0.47,0.49,0.47,0.04,0.39,[0.46980645161290324],[0.4942597630948582],[0.4727704660243396],[0.0410958904109589],[0.39316239316239315],tcNF-base#10-rw-one-channels-anomaly#cubicspline#zf9rq6e82a,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#10-rw-one-channels-anomaly#cubicspline#zf9rq6e82a/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#10-rw-one-channels-anomaly#cubicspline#zf9rq6e82a/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#10-rw-one-channels-anomaly#cubicspline#zf9rq6e82a/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 20, 'input_embedding_type': 0, 'seed': 30, 'past': 77, 'hidden_multiplier': 17, 'st_net_layers': 4, 'st_dropout': 0.9, 'st_funnel_factor': 4, 'input_shape': [785, 10], 'hist_shape': [785, 77, 10]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23132671,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#10-rw-one-channels-anomaly#cubicspline#zf9rq6e82a/
fsb,2-std_cut_increasing_continue-stdRatio_2-stdPast_30,tcNF-mlp,23,nearest,1.0,0.75,0.83,0.0,0.0,[0.997737556561086],[0.7509469373836135],[0.8295859578057405],[0.0],[0],tcNF-mlp#2-std_cut_increasing_continue-stdRatio_2-stdPast_30#nearest#m1n23c5kpt,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_2-stdPast_30#nearest#m1n23c5kpt/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_2-stdPast_30#nearest#m1n23c5kpt/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_2-stdPast_30#nearest#m1n23c5kpt/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 5, 'input_embedding_type': 0, 'seed': 61, 'past': 23, 'hidden_multiplier': 16, 'st_net_layers': 4, 'st_dropout': 0.2, 'st_funnel_factor': 9, 'encoder_layers': 1, 'encoder_dropout': 0.6, 'encoder_compression_factor': 11, 'input_shape': [885, 2], 'hist_shape': [885, 23, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137514,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_2-stdPast_30#nearest#m1n23c5kpt/
fsb,6-ecg-one-channel-pattern-anomaly,tcNF-mlp,37,slinear,0.97,0.83,0.83,0.94,0.52,[0.9701496598639456],[0.832419871535604],[0.8318467095908418],[0.9375],[0.5152542372881356],tcNF-mlp#6-ecg-one-channel-pattern-anomaly#slinear#50mo6rqh2t,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#6-ecg-one-channel-pattern-anomaly#slinear#50mo6rqh2t/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#6-ecg-one-channel-pattern-anomaly#slinear#50mo6rqh2t/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#6-ecg-one-channel-pattern-anomaly#slinear#50mo6rqh2t/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 20, 'input_embedding_type': 0, 'seed': 60, 'past': 37, 'hidden_multiplier': 50, 'st_net_layers': 6, 'st_dropout': 0.1, 'st_funnel_factor': 3, 'encoder_layers': 2, 'encoder_dropout': 0.2, 'encoder_compression_factor': 11, 'input_shape': [785, 4], 'hist_shape': [785, 37, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23138000,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#6-ecg-one-channel-pattern-anomaly#slinear#50mo6rqh2t/
fsb,4-wave-two-channel,tcNF-cnn,10,slinear,0.84,0.8,0.74,0.5,0.64,[0.8380221653878943],[0.7989086215415364],[0.7360995560881394],[0.5],[0.6363636363636364],tcNF-cnn#4-wave-two-channel#slinear#u594nixj3l,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-wave-two-channel#slinear#u594nixj3l/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-wave-two-channel#slinear#u594nixj3l/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-wave-two-channel#slinear#u594nixj3l/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 5, 'input_embedding_type': 0, 'seed': 99, 'past': 10, 'hidden_multiplier': 39, 'st_net_layers': 6, 'st_dropout': 0.6, 'st_funnel_factor': 5, 'encoder_layers': 1, 'encoder_size': 7, 'encoder_dropout': 0.3, 'encoder_channel_depth': 3, 'input_shape': [785, 4], 'hist_shape': [785, 10, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137331,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-wave-two-channel#slinear#u594nixj3l/
fsb,2-sine-long-2-diff-anomalies-one-channel,tcNF-base,130,slinear,0.88,0.89,0.89,0.19,0.02,[0.8753066943435391],[0.8924393373689655],[0.8863971040175512],[0.19254119687771032],[0.022181993618866053],tcNF-base#2-sine-long-2-diff-anomalies-one-channel#slinear#soc8lzpq4i,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel#slinear#soc8lzpq4i/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel#slinear#soc8lzpq4i/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel#slinear#soc8lzpq4i/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 94, 'past': 130, 'hidden_multiplier': 37, 'st_net_layers': 6, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'input_shape': [9785, 2], 'hist_shape': [9785, 130, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23134252,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-long-2-diff-anomalies-one-channel#slinear#soc8lzpq4i/
fsb,2-std_cut_wave-stdRatio_2-stdPast_70,tcNF-mlp,163,quadratic,0.81,0.99,0.98,0.14,0.44,[0.8112227104694149],[0.9896289148807427],[0.9822377676395804],[0.13636363636363635],[0.443579766536965],tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#quadratic#dlf2q0mh1y,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#quadratic#dlf2q0mh1y/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#quadratic#dlf2q0mh1y/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#quadratic#dlf2q0mh1y/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 12, 'input_embedding_type': 0, 'seed': 30, 'past': 163, 'hidden_multiplier': 48, 'st_net_layers': 2, 'st_dropout': 0.1, 'st_funnel_factor': 8, 'encoder_layers': 1, 'encoder_dropout': 0.4, 'encoder_compression_factor': 4, 'input_shape': [4785, 2], 'hist_shape': [4785, 163, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137816,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#quadratic#dlf2q0mh1y/
fsb,2-sine-one-channel-anomaly-beginning,tcNF-base,93,cubic,0.58,0.65,0.62,0.02,0.02,[0.5829837250508593],[0.6498829358741693],[0.6230728888938508],[0.023592254618295127],[0.01513757277841868],tcNF-base#2-sine-one-channel-anomaly-beginning#cubic#m61wpbei3o,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-beginning#cubic#m61wpbei3o/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-beginning#cubic#m61wpbei3o/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-beginning#cubic#m61wpbei3o/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 61, 'past': 93, 'hidden_multiplier': 28, 'st_net_layers': 2, 'st_dropout': 0.5, 'st_funnel_factor': 2, 'input_shape': [9785, 2], 'hist_shape': [9785, 93, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23134598,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-anomaly-beginning#cubic#m61wpbei3o/
fsb,2-sine-one-channel-anomaly-noise-30%,tcNF-mlp,89,linear,0.73,0.84,0.81,0.41,0.21,[0.7321313868613138],[0.8448655556796733],[0.81261299782198],[0.41025641025641024],[0.20684510411709475],tcNF-mlp#2-sine-one-channel-anomaly-noise-30%#linear#12du8xa0bc,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-30%#linear#12du8xa0bc/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-30%#linear#12du8xa0bc/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-30%#linear#12du8xa0bc/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 16, 'input_embedding_type': 0, 'seed': 51, 'past': 89, 'hidden_multiplier': 27, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 3, 'encoder_layers': 2, 'encoder_dropout': 0.6, 'encoder_compression_factor': 20, 'input_shape': [785, 2], 'hist_shape': [785, 89, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137498,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-30%#linear#12du8xa0bc/
fsb,2-std_cut_increasing-stdRatio_3-stdPast_40,tcNF-base,12,linear,1.0,0.73,0.79,0.0,0.0,[1.0],[0.7300852080996703],[0.79129172044614],[0.0],[0],tcNF-base#2-std_cut_increasing-stdRatio_3-stdPast_40#linear#a8dwcgfbm1,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_increasing-stdRatio_3-stdPast_40#linear#a8dwcgfbm1/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_increasing-stdRatio_3-stdPast_40#linear#a8dwcgfbm1/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_increasing-stdRatio_3-stdPast_40#linear#a8dwcgfbm1/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 18, 'input_embedding_type': 0, 'seed': 40, 'past': 12, 'hidden_multiplier': 38, 'st_net_layers': 4, 'st_dropout': 0.1, 'st_funnel_factor': 5, 'input_shape': [885, 2], 'hist_shape': [885, 12, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23134635,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_increasing-stdRatio_3-stdPast_40#linear#a8dwcgfbm1/
fsb,4-sine-long-9-diff-anomalies-one-channel,tcNF-cnn,54,linear,0.71,0.8,0.78,0.29,0.14,[0.7146614638529337],[0.8009641990790151],[0.7811919018587647],[0.2862371888726208],[0.14439580273652372],tcNF-cnn#4-sine-long-9-diff-anomalies-one-channel#linear#td4u30cp97,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-sine-long-9-diff-anomalies-one-channel#linear#td4u30cp97/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-sine-long-9-diff-anomalies-one-channel#linear#td4u30cp97/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-sine-long-9-diff-anomalies-one-channel#linear#td4u30cp97/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 15, 'input_embedding_type': 0, 'seed': 72, 'past': 54, 'hidden_multiplier': 42, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'encoder_layers': 1, 'encoder_size': 3, 'encoder_dropout': 0.6, 'encoder_channel_depth': 10, 'input_shape': [9785, 4], 'hist_shape': [9785, 54, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137331,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#4-sine-long-9-diff-anomalies-one-channel#linear#td4u30cp97/
